card_name,issuing_bank,issuing_bank_raw,card_network,categories,joining_fee,annual_fee,fee_waiver_condition,reward_rate,reward_structure,redemption_options,welcome_benefits,milestone_benefits,lounge_access,eligibility,interest_rate_apr,forex_markup,other_charges,key_features,pros,cons,rating,source_site,source_url
BOB Rakshamah credit card,Bank of Baroda,BOB,,"[""Travel Booking"", ""Hotel Transfer""]",0,,,2% to 4%,"[{""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Grocery""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Telecom & Cable""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Transportation & Tolls""}, {""child"": "" No Reward Points on this category."", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""STATEMENT"", ""benefits"": ""500 bonus reward points on spends of Rs. 5000 or more within 60 days of card issuance.Complimentary 6 months FITPASS Pro Membership worth Rs. 15000."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 100000, ""cycleType"": ""STATEMENT"", ""benefits"": ""12 months Amazon Prime membership."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""Spend ₹20K in the previous calendar quarter.""]}]",,,,"[{""mainTitle"": ""EazyDiner"", ""child"": ""Upto ₹400 off""}]","[""Upto ₹400 off""]",,,,savesage.club,https://savesage.club/credit-card/bob-rakshamah
BOB Vikram credit card,Bank of Baroda,BOB,,[],0,,,NA,"[{""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Grocery""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Movies""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Telecom & Cable""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Transportation & Tolls""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""STATEMENT"", ""benefits"": ""500 bonus reward points on spends of Rs. 5000 or more within 60 days of card issuance.Get a complimentary subscription to the Disney+ Hotstar Super Plan for 3 months."", ""milestoneType"": ""YEAR""}]",[],,,,"[{""mainTitle"": ""EazyDiner"", ""child"": ""Upto ₹400 off""}]","[""Upto ₹400 off""]",,,,savesage.club,https://savesage.club/credit-card/bob-vikram
Standard Chartered Visa Infinite credit card,Standard Chartered,Standard Chartered,,[],0,,,NA,"[{""child"": ""Earn 2 Reward Points per ₹150 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 5 Reward Points per ₹150 spent"", ""name"": ""International""}, {""child"": ""Earn 5 Reward Points per ₹150 spent"", ""name"": ""Retail""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],"[{""maintitle"": ""Domestic lounge"", ""limit"": [""4 per quarter""], ""eligibility"": [""4 complimentary domestic airport lounge access per quarter at select airports.""]}]",,,,"[{""mainTitle"": ""Concierge"", ""child"": ""Global Concierge for 24x7 assistance.""}, {""mainTitle"": ""Golf"", ""child"": ""Access to premier golf courses.""}, {""mainTitle"": ""Overseas Insurance"", ""child"": ""Overseas air accident cover of Rs 1 crore and medical insurance worth USD 25,000.""}, {""mainTitle"": ""Priority Pass"", ""child"": ""Priority Pass membership.""}]","[""Global Concierge for 24x7 assistance."", ""Access to premier golf courses."", ""Overseas air accident cover of Rs 1 crore and medical insurance worth USD 25,000."", ""Priority Pass membership.""]",,,,savesage.club,https://savesage.club/credit-card/scb-visa-infinite
Indian Gold (Visa) credit card,Indian Bank,Indian,Visa,"[""Experience""]",0,,,2% to 4%,"[{""child"": ""Earn 0.5 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],[],,,,"[{""mainTitle"": ""Air Accident Insurance"", ""child"": ""Death due to air accident (Rs 5 lakhs).""}, {""mainTitle"": ""Baggage Cover"", ""child"": ""Baggage Cover linsurance of Rs 10,000.""}, {""mainTitle"": ""Credit shield"", ""child"": ""Credit shield on death of Rs 25,000.""}, {""mainTitle"": ""Death Insurance"", ""child"": ""Accident cover""}, {""mainTitle"": ""Hospitalization"", ""child"": ""Hospitalisation Insurance of Rs 50,000( 66-80yr old), Rs1,00,000(up to 65 yr old).""}, {""mainTitle"": ""Purchase protection"", ""child"": ""Purchase Protection insurance of Rs 25,000.""}]","[""Death due to air accident (Rs 5 lakhs)."", ""Baggage Cover linsurance of Rs 10,000."", ""Credit shield on death of Rs 25,000."", ""Accident cover"", ""Hospitalisation Insurance of Rs 50,000( 66-80yr old), Rs1,00,000(up to 65 yr old)."", ""Purchase Protection insurance of Rs 25,000.""]",,,,savesage.club,https://savesage.club/credit-card/indian-gold-visa
Utkarsh Bank Eternal credit card,Utkarsh Small Finance Bank,Utkarsh Bank,,[],0,,,NA,"[{""child"": ""Earn 1.3 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Trains""}, {""child"": "" No Reward Points on this category."", ""name"": ""Transportation & Tolls""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 150000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]",[],,,,[],[],,,,savesage.club,https://savesage.club/credit-card/utkarsh-eternal
Utkarsh Bank Rhodium credit card,Utkarsh Small Finance Bank,Utkarsh Bank,,"[""Cashback""]",0,,,1.5% to 5%,"[{""child"": ""Earn 1.3 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Trains""}, {""child"": "" No Reward Points on this category."", ""name"": ""Transportation & Tolls""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 500000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""4 per quarter""], ""eligibility"": [""4 complimentary airport lounge access per quarter at select airports.""]}]",,,,[],[],,,,savesage.club,https://savesage.club/credit-card/utkarsh-rhodium
Utkarsh Bank SmartGen credit card,Utkarsh Small Finance Bank,Utkarsh Bank,,"[""Experience"", ""Travel Booking""]",0,,,2% to 5%,"[{""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Trains""}, {""child"": "" No Reward Points on this category."", ""name"": ""Transportation & Tolls""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 50000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]",[],,,,[],[],,,,savesage.club,https://savesage.club/credit-card/utkarsh-smartgen
HDFC Doctor's Regalia credit card,HDFC Bank,HDFC,,"[""Travel Booking"", ""Airline Transfer""]",2500,,,1% to 3%,"[{""child"": ""Earn 4 Reward Points per ₹150 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 4 Reward Points per ₹150 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 4 Reward Points per ₹150 spent"", ""name"": ""Insurance""}, {""child"": ""Earn 4 Reward Points per ₹150 spent"", ""name"": ""Education""}, {""child"": ""Earn 4 Reward Points per ₹150 spent"", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 300000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 500000, ""cycleType"": ""STATEMENT"", ""benefits"": ""10,000 Reward Points."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 3, ""spent"": 800000, ""cycleType"": ""STATEMENT"", ""benefits"": ""5,000 Reward Points."", ""milestoneType"": ""YEAR""}]",[],,,,"[{""mainTitle"": ""Insurance"", ""child"": ""Protection on accidents due to professional negligence.""}, {""mainTitle"": ""Insurance"", ""child"": ""Insurance on Accidental air death, Emergency overseas hospitalization, Credit Liability.""}, {""mainTitle"": ""Priority Pass"", ""child"": ""Get a Priority Pass Program on completing four retail transactions.""}, {""mainTitle"": ""Swiggy Dineout"", ""child"": ""Flat 25% off at 2000+ premium restaurants, 1+1 on a buffet and early access to events and festivals.""}, {""mainTitle"": ""Travel"", ""child"": ""Customize your travel, shopping, and business experiences with their Concierge Assistance.""}, {""mainTitle"": ""Zomato"", ""child"": ""You will receive a Zomato Gold membership with the card.""}]","[""Protection on accidents due to professional negligence."", ""Insurance on Accidental air death, Emergency overseas hospitalization, Credit Liability."", ""Get a Priority Pass Program on completing four retail transactions."", ""Flat 25% off at 2000+ premium restaurants, 1+1 on a buffet and early access to events and festivals."", ""Customize your travel, shopping, and business experiences with their Concierge Assistance."", ""You will receive a Zomato Gold membership with the card.""]",,,,savesage.club,https://savesage.club/credit-card/hdfc-doctors-regalia
HDFC Harley-Davidson Diners Club credit card,HDFC Bank,HDFC,,"[""Brand Wallet""]",2500,,,0.5% to 1.5%,"[{""child"": ""Earn 4 Reward Points per ₹150 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 40 Reward Points per ₹150 spent"", ""name"": ""SmartBuy""}, {""child"": ""Earn 20 Reward Points per ₹150 spent"", ""name"": ""Swiggy""}, {""child"": ""Earn 20 Reward Points per ₹150 spent"", ""name"": ""Zomato""}, {""child"": ""Earn 4 Reward Points per ₹150 spent"", ""name"": ""Rent""}, {""child"": ""Earn 4 Reward Points per ₹150 spent"", ""name"": ""Insurance""}, {""child"": ""Earn 4 Reward Points per ₹150 spent"", ""name"": ""Education""}, {""child"": ""Earn 4 Reward Points per ₹150 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 4 Reward Points per ₹150 spent"", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""STATEMENT"", ""benefits"": ""Avail Annual memberships of Swiggy One & Times Prime plus a Gift Card by Harley-Davidson worth ₹750 on spending ₹ 75,000"", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 150000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Avail ₹1,500 worth vouchers of Marriott Experience/Decathlon/Barbeque Nation /O2 Spa/Lakme Salon."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 3, ""spent"": 300000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""No explicit spend condition""]}, {""maintitle"": ""International lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""No explicit spend condition""]}]",,,,"[{""mainTitle"": ""Air Accident Insurance"", ""child"": ""Accidental Air Death Cover worth Rs 1 Crore.""}, {""mainTitle"": ""BookMyShow"", ""child"": ""Buy 1 Get 1 Free offer on BookMyShow.""}, {""mainTitle"": ""Credit Liability"", ""child"": ""Credit Liability cover of up to Rs 9 Lakh.""}, {""mainTitle"": ""Hospitalization"", ""child"": ""Emergency overseas hospitalization up to Rs 25 lakhs.""}, {""mainTitle"": ""Insurance"", ""child"": ""Travel Insurance Cover of up to Rs 50,000 on baggage delay.""}, {""mainTitle"": ""Swiggy"", ""child"": ""Annual memberships of Swiggy One plus a Gift Card by Harley-Davidson worth Rs 750.""}, {""mainTitle"": ""Swiggy"", ""child"": ""Upto 20 % off on all your restaurant bill payments via Swiggy Dineout.""}, {""mainTitle"": ""Times Prime"", ""child"": ""Annual memberships of Times Prime plus a Gift Card by Harley-Davidson worth Rs 750.""}]","[""Accidental Air Death Cover worth Rs 1 Crore."", ""Buy 1 Get 1 Free offer on BookMyShow."", ""Credit Liability cover of up to Rs 9 Lakh."", ""Emergency overseas hospitalization up to Rs 25 lakhs."", ""Travel Insurance Cover of up to Rs 50,000 on baggage delay."", ""Annual memberships of Swiggy One plus a Gift Card by Harley-Davidson worth Rs 750."", ""Upto 20 % off on all your restaurant bill payments via Swiggy Dineout."", ""Annual memberships of Times Prime plus a Gift Card by Harley-Davidson worth Rs 750.""]",,,,savesage.club,https://savesage.club/credit-card/hdfc-harleydavidson-diners-club
HDFC Times Platinum credit card,HDFC Bank,HDFC,,"[""Hotel Transfer"", ""Experience""]",1000,,,3% to 5%,"[{""child"": ""Earn 3 Reward Points per ₹200 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 10 Reward Points per ₹200 spent"", ""name"": ""Dining""}, {""child"": ""Earn 3 Reward Points per ₹200 spent"", ""name"": ""Insurance""}, {""child"": ""Earn 3 Reward Points per ₹200 spent"", ""name"": ""Rent""}, {""child"": ""Earn 3 Reward Points per ₹200 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 3 Reward Points per ₹200 spent"", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 250000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]",[],,,,"[{""mainTitle"": ""BookMyShow"", ""child"": ""50% off up to Rs 600 per transaction on BookMyShow movie tickets.""}, {""mainTitle"": ""EazyDiner"", ""child"": ""15% Off Upto ₹1500""}, {""mainTitle"": ""EazyDiner"", ""child"": ""6 months membership""}, {""mainTitle"": ""Times Prime"", ""child"": ""Times Prime membership on making at least one transaction per calendar quarter.""}]","[""50% off up to Rs 600 per transaction on BookMyShow movie tickets."", ""15% Off Upto ₹1500"", ""6 months membership"", ""Times Prime membership on making at least one transaction per calendar quarter.""]",,,,savesage.club,https://savesage.club/credit-card/hdfc-times-platinum
HDFC Equitas Elegance credit card,HDFC Bank,HDFC,,"[""Cashback""]",1000,,,1% to 5%,"[{""child"": ""Earn 2 Reward Points per ₹150 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 10 Reward Points per ₹150 spent"", ""name"": ""Grocery""}, {""child"": ""Earn 4 Reward Points per ₹150 spent"", ""name"": ""Hotels""}, {""child"": ""Earn 4 Reward Points per ₹150 spent"", ""name"": ""Flights""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 50000, ""cycleType"": ""STATEMENT"", ""benefits"": ""1,500 reward points."", ""milestoneType"": ""MONTH""}, {""milestoneNumber"": 2, ""spent"": 250000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 3, ""spent"": 500000, ""cycleType"": ""STATEMENT"", ""benefits"": ""10,000 bonus reward points."", ""milestoneType"": ""YEAR""}]",[],,,,[],[],,,,savesage.club,https://savesage.club/credit-card/hdfc-equitas-elegance
HDFC Equitas Excite credit card,HDFC Bank,HDFC,,"[""Cashback""]",500,,,1% to 5%,"[{""child"": ""Earn 2 Reward Points per ₹150 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 6 Reward Points per ₹150 spent"", ""name"": ""Grocery""}, {""child"": ""Earn 6 Reward Points per ₹150 spent"", ""name"": ""Fuel""}, {""child"": ""Earn 2 Reward Points per ₹150 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 2 Reward Points per ₹150 spent"", ""name"": ""Insurance""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 20000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The joining fee will be waived."", ""milestoneType"": ""QUARTER""}, {""milestoneNumber"": 2, ""spent"": 20000, ""cycleType"": ""STATEMENT"", ""benefits"": ""500 reward points."", ""milestoneType"": ""MONTH""}, {""milestoneNumber"": 3, ""spent"": 100000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 4, ""spent"": 180000, ""cycleType"": ""STATEMENT"", ""benefits"": ""2,500 bonus reward points."", ""milestoneType"": ""YEAR""}]",[],,,,[],[],,,,savesage.club,https://savesage.club/credit-card/hdfc-equitas-excite
HDFC Moneyback credit card,HDFC Bank,HDFC,,"[""Brand Wallet"", ""Catalogue Products""]",500,,,1% to 2%,"[{""child"": ""Earn 2 Reward Points per ₹200 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 20 Reward Points per ₹200 spent"", ""name"": ""Reliance Smart""}, {""child"": ""Earn 20 Reward Points per ₹200 spent"", ""name"": ""Swiggy""}, {""child"": ""Earn 20 Reward Points per ₹200 spent"", ""name"": ""BigBasket""}, {""child"": ""Earn 20 Reward Points per ₹200 spent"", ""name"": ""Flipkart""}, {""child"": ""Earn 20 Reward Points per ₹200 spent"", ""name"": ""Amazon""}, {""child"": ""Earn 4 Reward Points per ₹200 spent"", ""name"": ""Online""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 50000, ""cycleType"": ""STATEMENT"", ""benefits"": ""₹500 gift voucher."", ""milestoneType"": ""QUARTER""}, {""milestoneNumber"": 2, ""spent"": 50000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]",[],,,,"[{""mainTitle"": ""Swiggy"", ""child"": ""Upto 20% discount on partner restaurants via Swiggy Dineout.""}]","[""Upto 20% discount on partner restaurants via Swiggy Dineout.""]",,,,savesage.club,https://savesage.club/credit-card/hdfc-moneyback
HDFC Business Moneyback credit card,HDFC Bank,HDFC,,"[""Travel Booking"", ""Experience""]",500,,,1.5% to 2.5%,"[{""child"": ""Earn 2 Reward Points per ₹200 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 4 Reward Points per ₹200 spent"", ""name"": ""Online""}, {""child"": ""Earn 2 Reward Points per ₹200 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 2 Reward Points per ₹200 spent"", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 50000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 180000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Bonus 2,500 Reward Points."", ""milestoneType"": ""YEAR""}]",[],,,,[],[],,,,savesage.club,https://savesage.club/credit-card/hdfc-business-moneyback
HDFC Best Price Save Smart credit card,HDFC Bank,HDFC,,"[""Catalogue Products""]",500,,,0.5% to 1%,"[{""child"": ""Earn 0.5 Reward Points per ₹150 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 0.5 Reward Points per ₹150 spent"", ""name"": ""Wallets""}, {""child"": ""Earn 0.5 Reward Points per ₹150 spent"", ""name"": ""Fuel""}, {""child"": ""Earn 0.5 Reward Points per ₹150 spent"", ""name"": ""Utilities""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],[],,,,"[{""mainTitle"": ""Swiggy Dineout"", ""child"": ""20% savings for payments via Dineout Pay.""}]","[""20% savings for payments via Dineout Pay.""]",,,,savesage.club,https://savesage.club/credit-card/hdfc-best-price-save-smart
HDFC Times Titanium credit card,HDFC Bank,HDFC,,"[""Travel Booking"", ""Airline Transfer"", ""Hotel Transfer""]",500,,,3% to 5%,"[{""child"": ""Earn 2 Reward Points per ₹200 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 5 Reward Points per ₹200 spent"", ""name"": ""Dining""}, {""child"": ""Earn 2 Reward Points per ₹200 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 2 Reward Points per ₹200 spent"", ""name"": ""Education""}, {""child"": ""Earn 2 Reward Points per ₹200 spent"", ""name"": ""Insurance""}, {""child"": ""Earn 2 Reward Points per ₹200 spent"", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 150000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]",[],,,,"[{""mainTitle"": ""BookMyShow"", ""child"": ""25% off on movie tickets via BookMyShow.""}, {""mainTitle"": ""EazyDiner"", ""child"": ""Upto 10% discount""}, {""mainTitle"": ""Times Prime"", ""child"": ""Times Prime Membership on 3 transaction in a calender quarter.""}]","[""25% off on movie tickets via BookMyShow."", ""Upto 10% discount"", ""Times Prime Membership on 3 transaction in a calender quarter.""]",,,,savesage.club,https://savesage.club/credit-card/hdfc-times-titanium
HDFC Superia credit card,HDFC Bank,HDFC,,[],1000,,,NA,"[{""child"": ""Earn 3 Reward Points per ₹200 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 3 Reward Points per ₹200 spent"", ""name"": ""Wallets""}, {""child"": ""Earn 3 Reward Points per ₹200 spent"", ""name"": ""Education""}, {""child"": ""Earn 3 Reward Points per ₹200 spent"", ""name"": ""Rent""}, {""child"": ""Earn 3 Reward Points per ₹200 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 3 Reward Points per ₹200 spent"", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 75000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]",[],,,,"[{""mainTitle"": ""Priority Pass"", ""child"": ""Compementary Priority Pass membership.""}]","[""Compementary Priority Pass membership.""]",,,,savesage.club,https://savesage.club/credit-card/hdfc-superia
