card_name,issuing_bank,issuing_bank_raw,card_network,categories,joining_fee,annual_fee,fee_waiver_condition,reward_rate,reward_structure,redemption_options,welcome_benefits,milestone_benefits,lounge_access,eligibility,interest_rate_apr,forex_markup,other_charges,key_features,pros,cons,rating,source_site,source_url
Axis Privilege (Amex) credit card,Axis Bank,Axis,Amex,[],1500,,,NA,"[{""child"": ""Earn 10 Reward Points per ₹200 spent"", ""name"": ""Base Rewards""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""UPI""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 250000, ""cycleType"": ""STATEMENT"", ""benefits"": ""10,000 EDGE RPs."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 500000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""Minimum spends of ₹50k in previous 3 calendar months.""]}]",,,,"[{""mainTitle"": ""Blinkit"", ""child"": ""Instant discount of Rs.150""}, {""mainTitle"": ""District"", ""child"": ""Buy One Get One Free""}, {""mainTitle"": ""EazyDiner"", ""child"": ""15% off via Dining Delights Program""}, {""mainTitle"": ""Insurance"", ""child"": ""Purchase Protection Worth 1 Lakh""}, {""mainTitle"": ""Swiggy"", ""child"": ""Rs.150 instant discount""}, {""mainTitle"": ""Swiggy"", ""child"": ""Rs.150 instant discount on Instamart""}, {""mainTitle"": ""Yatra"", ""child"": ""14% - 25% off at Yatra.""}, {""mainTitle"": ""Zomato"", ""child"": ""Offer on Zomato""}]","[""Instant discount of Rs.150"", ""Buy One Get One Free"", ""15% off via Dining Delights Program"", ""Purchase Protection Worth 1 Lakh"", ""Rs.150 instant discount"", ""Rs.150 instant discount on Instamart"", ""14% - 25% off at Yatra."", ""Offer on Zomato""]",,,,savesage.club,https://savesage.club/credit-card/axis-privilege-amex
AU Kosmo (Kiwi) credit card,AU Small Finance Bank,AU,,[],0,,,NA,"[{""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 8 Reward Points per ₹100 spent"", ""name"": ""UPI Scan (Neon Members)""}, {""child"": ""Earn 6 Reward Points per ₹100 spent"", ""name"": ""UPI Scan (Non-Neon Members)""}, {""child"": "" No Reward Points on this category."", ""name"": ""Professional Services""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Business Spends""}, {""child"": "" No Reward Points on this category."", ""name"": ""Retail""}, {""child"": "" No Reward Points on this category."", ""name"": ""Transportation & Tolls""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Agricultural""}, {""child"": "" No Reward Points on this category."", ""name"": ""Marketing""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 50000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Additional 2K Kiwis worth ₹500."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 100000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Additional 6K Kiwis worth ₹1500."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 3, ""spent"": 150000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Additional 10K Kiwis worth ₹2500."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""3 per year""], ""eligibility"": [""3 lounge accesses in a year by reaching higher milestones (₹ 50,000, ₹ 1,00,000, ₹ 1,50,000).""]}]",,,,"[{""mainTitle"": ""EazyDiner"", ""child"": ""Upto ₹500 off""}, {""mainTitle"": ""EMI on UPI"", ""child"": ""Cashback on Interest Portion""}]","[""Upto ₹500 off"", ""Cashback on Interest Portion""]",,,,savesage.club,https://savesage.club/credit-card/au-kosmo-kiwi
Suryoday Bank RuPay Platinum (Stable money) credit card,Suryoday Small Finance Bank,Suryoday Bank,,[],0,,,NA,"[{""child"": ""Earn 0.5 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Charity""}, {""child"": "" No Reward Points on this category."", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Railways""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Transportation & Tolls""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],"[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""2 visits per quarter.""]}, {""maintitle"": ""International lounge"", ""limit"": [""2 per year""], ""eligibility"": [""2 complimentary international airport lounge visits per year.""]}]",,,,[],[],,,,savesage.club,https://savesage.club/credit-card/suryoday-bank-rupay-platinum-stable-money
Suryoday Bank RuPay Platinum credit card,Suryoday Small Finance Bank,Suryoday Bank,,[],0,,,NA,"[{""child"": ""Earn 0.5 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Charity""}, {""child"": "" No Reward Points on this category."", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Railways""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Transportation & Tolls""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],"[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""2 visits per quarter.""]}, {""maintitle"": ""International lounge"", ""limit"": [""2 per year""], ""eligibility"": [""2 complimentary international airport lounge visits per year.""]}]",,,,[],[],,,,savesage.club,https://savesage.club/credit-card/suryoday-bank-rupay-platinum
Suryoday Bank RuPay Select (Stable money) credit card,Suryoday Small Finance Bank,Suryoday Bank,,"[""Cashback""]",0,,,0.5% to 1.5%,"[{""child"": ""Earn 0.5 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": "" No Reward Points on this category."", ""name"": ""Railways""}, {""child"": "" No Reward Points on this category."", ""name"": ""Charity""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Transportation & Tolls""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],"[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""2 visits per quarter.""]}, {""maintitle"": ""International lounge"", ""limit"": [""2 per year""], ""eligibility"": [""2 complimentary international airport lounge visits per year.""]}]",,,,[],[],,,,savesage.club,https://savesage.club/credit-card/suryoday-bank-rupay-select-stable-money
Suryoday Bank RuPay Select credit card,Suryoday Small Finance Bank,Suryoday Bank,,"[""Cashback""]",0,,,0.5% to 1.5%,"[{""child"": ""Earn 0.5 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Charity""}, {""child"": "" No Reward Points on this category."", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Railways""}, {""child"": "" No Reward Points on this category."", ""name"": ""Transportation & Tolls""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],"[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""2 visits per quarter.""]}, {""maintitle"": ""International lounge"", ""limit"": [""2 per year""], ""eligibility"": [""2 complimentary international airport lounge visits per year.""]}]",,,,[],[],,,,savesage.club,https://savesage.club/credit-card/suryoday-bank-rupay-select
Union Bank UNI Carbon credit card,Union Bank of India,Union Bank,,"[""Cashback""]",499,,,1% to 2%,"[{""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 16 Reward Points per ₹100 spent"", ""name"": ""HPCL""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""UPI""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 100000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 125000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Get 500 RPs."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 3, ""spent"": 150000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Get 600 RPs."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 4, ""spent"": 175000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Get 700 RPs."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 5, ""spent"": 200000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Get 800 RPs.Customer will receive additional 1,000 rewards in a billing year."", ""milestoneType"": ""YEAR""}]",[],,,,[],[],,,,savesage.club,https://savesage.club/credit-card/union-bank-uni-carbon
Union Bank JCB Health credit card,Union Bank of India,Union Bank,,[],499,,,NA,"[{""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 50000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 200000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Incremental reward of 2000 points."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""8 domestic lounge access per year capped at 2 per quarter.""]}, {""maintitle"": ""International lounge"", ""limit"": [""2 per year""], ""eligibility"": [""2 complimentary international airport lounge visits per year.""]}]",,,,[],[],,,,savesage.club,https://savesage.club/credit-card/union-bank-jcb-health
Union Bank JCB Wellness credit card,Union Bank of India,Union Bank,,[],999,,,NA,"[{""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 4 Reward Points per ₹100 spent"", ""name"": ""Shopping""}, {""child"": ""Earn 4 Reward Points per ₹100 spent"", ""name"": ""Departmental Stores""}, {""child"": ""Earn 4 Reward Points per ₹100 spent"", ""name"": ""Dining""}, {""child"": ""Earn 4 Reward Points per ₹100 spent"", ""name"": ""Grocery""}, {""child"": ""Earn 4 Reward Points per ₹100 spent"", ""name"": ""Apparel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 100000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 150000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Get 1000 RPs."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 3, ""spent"": 200000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Get 1500 RPs."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 4, ""spent"": 250000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Get 2000 RPs."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""8 domestic lounge access per year capped at 2 per quarter.""]}, {""maintitle"": ""International lounge"", ""limit"": [""2 per year""], ""eligibility"": [""2 complimentary international airport lounge visits per year.""]}]",,,,[],[],,,,savesage.club,https://savesage.club/credit-card/union-bank-jcb-wellness
Union Bank Rupay Platinum credit card,Union Bank of India,Union Bank,,"[""Cashback""]",0,,,1% to 2%,"[{""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""UPI""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 30000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]",[],,,,[],[],,,,savesage.club,https://savesage.club/credit-card/union-bank-rupay-platinum
Union Bank Rupay Select credit card,Union Bank of India,Union Bank,,"[""Cashback""]",0,,,1% to 2%,"[{""child"": ""Earn 4 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": "" No Reward Points on this category."", ""name"": ""UPI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],"[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""8 domestic lounge access per year capped at 2 per quarter.""]}, {""maintitle"": ""International lounge"", ""limit"": [""2 per year""], ""eligibility"": [""2 complimentary international airport lounge visits per year.""]}]",,,,[],[],,,,savesage.club,https://savesage.club/credit-card/union-bank-rupay-select
Union Bank VISA Signature credit card,Union Bank of India,Union Bank,,"[""Cashback""]",0,,,0.5% to 1%,"[{""child"": ""Earn 4 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""UPI""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 270000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]",[],,,,[],[],,,,savesage.club,https://savesage.club/credit-card/union-bank-visa-signature
Standard Chartered Beyond credit card,Standard Chartered,Standard Chartered,,[],15000,,,0.5% to 1.5%,"[{""child"": ""Earn 5 Reward Points per ₹150 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 15 Reward Points per ₹150 spent"", ""name"": ""Duty Free""}, {""child"": ""Earn 3 Reward Points per ₹150 spent"", ""name"": ""Supermarkets""}, {""child"": ""Earn 3 Reward Points per ₹150 spent"", ""name"": ""Government""}, {""child"": ""Earn 3 Reward Points per ₹150 spent"", ""name"": ""Insurance""}, {""child"": ""Earn 3 Reward Points per ₹150 spent"", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""STATEMENT"", ""benefits"": ""Primary cardholders will receive ₹15,000 worth of vouchers from Taj, Luxe, and MakeMyTrip."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""Unlimited""], ""eligibility"": [""No explicit spend condition.""]}, {""maintitle"": ""International lounge"", ""limit"": [""Unlimited""], ""eligibility"": [""No explicit spend condition.""]}, {""maintitle"": ""Guest lounge"", ""limit"": [""4 per year""], ""eligibility"": [""No explicit spend condition.""]}]",,,,"[{""mainTitle"": ""EazyDiner"", ""child"": ""Get Upto 25% Discount upto Rs.2500""}]","[""Get Upto 25% Discount upto Rs.2500""]",,,,savesage.club,https://savesage.club/credit-card/scb-beyond
ICICI Purchase credit card,ICICI Bank,ICICI,,"[""Catalogue Products""]",0,,,1% to 3%,"[{""child"": "" No Reward Points on this category."", ""name"": ""Base Rewards""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],[],,,,[],[],,,,savesage.club,https://savesage.club/credit-card/icici-purchase
ICICI Corporate Platinum credit card,ICICI Bank,ICICI,,"[""Airline Transfer"", ""Travel Booking"", ""Hotel Transfer""]",999,,,0.75% to 1%,"[{""child"": "" No Reward Points on this category."", ""name"": ""Base Rewards""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],[],,,,[],[],,,,savesage.club,https://savesage.club/credit-card/icici-corporate-platinum
ICICI Corporate Gold credit card,ICICI Bank,ICICI,,"[""Airline Transfer"", ""Travel Booking"", ""Hotel Transfer""]",0,,,0.5% to 0.75%,"[{""child"": "" No Reward Points on this category."", ""name"": ""Base Rewards""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],[],,,,[],[],,,,savesage.club,https://savesage.club/credit-card/icici-corporate-gold
AU CA Metal credit card,AU Small Finance Bank,AU,,[],0,,,NA,"[{""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 8 Reward Points per ₹100 spent"", ""name"": ""Dining""}, {""child"": ""Earn 8 Reward Points per ₹100 spent"", ""name"": ""Software Purcahses""}, {""child"": ""Earn 8 Reward Points per ₹100 spent"", ""name"": ""Tax""}, {""child"": ""Earn 8 Reward Points per ₹100 spent"", ""name"": ""Travel""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Transportation & Tolls""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 5000, ""cycleType"": ""STATEMENT"", ""benefits"": ""2000 Bonus Reward Points"", ""milestoneType"": ""DAYS""}, {""milestoneNumber"": 2, ""spent"": 10000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Dining Membership"", ""milestoneType"": ""DAYS""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""Spend a minimum of Re. 1 in a calendar quarter to become eligible for Complimentary Domestic Airport Lounge Access in the same calendar quarter.""]}]",,,,"[{""mainTitle"": ""EazyDiner"", ""child"": ""Upto ₹500 off""}, {""mainTitle"": ""ICAI"", ""child"": ""ICAI Membership discount""}, {""mainTitle"": ""Insurance"", ""child"": ""Air Accident Cover""}]","[""Upto ₹500 off"", ""ICAI Membership discount"", ""Air Accident Cover""]",,,,savesage.club,https://savesage.club/credit-card/au-ca-metal
IDFC Wow Black (FD) credit card,IDFC FIRST Bank,IDFC,,[],750,,,NA,"[{""child"": ""Earn 4 Reward Points per ₹150 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 54 Reward Points per ₹150 spent"", ""name"": ""Hotels via IDFC App""}, {""child"": ""Earn 34 Reward Points per ₹150 spent"", ""name"": ""Flights via IDFC App""}, {""child"": ""Earn 3 Reward Points per ₹150 spent"", ""name"": ""UPI > 2K""}, {""child"": ""Earn 1 Reward Points per ₹150 spent"", ""name"": ""UPI < 2K""}, {""child"": ""Earn 1 Reward Points per ₹150 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 1 Reward Points per ₹150 spent"", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],"[{""maintitle"": ""Domestic lounge"", ""limit"": [""1 per quarter""], ""eligibility"": [""Minimum monthly spends of ₹20,000.""]}]",,,,"[{""mainTitle"": ""EazyDiner"", ""child"": ""Upto ₹400 off""}, {""mainTitle"": ""Road Side Assistance"", ""child"": ""Road Side Assistance""}]","[""Upto ₹400 off"", ""Road Side Assistance""]",,,,savesage.club,https://savesage.club/credit-card/idfc-wow-black-fd
PNB Luxura credit card,Punjab National Bank,PNB,,"[""Cashback""]",9000,,,1% to 2%,"[{""child"": ""Earn 4 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 12 Reward Points per ₹100 spent"", ""name"": ""Travel""}, {""child"": ""Earn 12 Reward Points per ₹100 spent"", ""name"": ""Dining""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 50000, ""cycleType"": ""STATEMENT"", ""benefits"": ""40,000 rewards point"", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 250000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The joining fee will be waived."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 3, ""spent"": 800000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""No explicit spend condition""]}, {""maintitle"": ""International lounge"", ""limit"": [""4 per year""], ""eligibility"": [""No explicit spend condition""]}]",,,,"[{""mainTitle"": ""24 by 7 Concierge"", ""child"": ""Concierge""}, {""mainTitle"": ""Golf"", ""child"": ""4 domestic complimentary golf lessons/rounds in a year (1 per quarter)""}, {""mainTitle"": ""HoteLux Membership"", ""child"": ""HoteLux Membership""}, {""mainTitle"": ""Insurance"", ""child"": ""Insurance cover""}, {""mainTitle"": ""ITC"", ""child"": ""1+1 Dinning (Set Menu)""}, {""mainTitle"": ""ITC"", ""child"": ""1+1 SPA""}, {""mainTitle"": ""ITC"", ""child"": ""2+1 complimentary night @ ITC Hotels""}]","[""Concierge"", ""4 domestic complimentary golf lessons/rounds in a year (1 per quarter)"", ""HoteLux Membership"", ""Insurance cover"", ""1+1 Dinning (Set Menu)"", ""1+1 SPA"", ""2+1 complimentary night @ ITC Hotels""]",,,,savesage.club,https://savesage.club/credit-card/pnb-luxura
