card_name,issuing_bank,issuing_bank_raw,card_network,categories,joining_fee,annual_fee,fee_waiver_condition,reward_rate,reward_structure,redemption_options,welcome_benefits,milestone_benefits,lounge_access,eligibility,interest_rate_apr,forex_markup,other_charges,key_features,pros,cons,rating,source_site,source_url
ICICI Amazon Pay credit card,ICICI Bank,ICICI,,"[""Airline Transfer"", ""Travel Booking"", ""Hotel Transfer""]",0,,,0.75% to 1.5%,"[{""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Amazon Hotels (Prime)""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Amazon Shopping (Prime)""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Amazon Flights (Prime)""}, {""child"": ""Earn 3 Reward Points per ₹100 spent"", ""name"": ""Amazon Shopping (Non-Prime)""}, {""child"": ""Earn 3 Reward Points per ₹100 spent"", ""name"": ""Amazon Hotels (Non-Prime)""}, {""child"": ""Earn 3 Reward Points per ₹100 spent"", ""name"": ""Grocery via Amazon""}, {""child"": ""Earn 3 Reward Points per ₹100 spent"", ""name"": ""Amazon Flights (Non-Prime)""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Amazon Pay (Other merchants)""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Amazon Pay Wallet""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Amazon (Utilities, Digital products & Gift Cards)""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Transportation""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""International""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""UPI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Skill Based Gaming""}, {""child"": "" No Reward Points on this category."", ""name"": ""Tax""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],[],,,,"[{""mainTitle"": ""EazyDiner"", ""child"": ""EazyDiner Prime membership.""}]","[""EazyDiner Prime membership.""]",,,,savesage.club,https://savesage.club/credit-card/icici-amazon-pay
ICICI HPCL Super Saver credit card,ICICI Bank,ICICI,,"[""Travel Booking"", ""Hotel Transfer""]",500,,,1% to 2%,"[{""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 20 Reward Points per ₹100 spent"", ""name"": ""Departmental Stores""}, {""child"": ""Earn 20 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 16 Reward Points per ₹100 spent"", ""name"": ""HPCL""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""UPI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel (Other than HPCL)""}, {""child"": "" No Reward Points on this category."", ""name"": ""Skill Based Gaming""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 150000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""1 per quarter""], ""eligibility"": [""Spend ₹75k in previous calendar quarter.""]}]",,,,"[{""mainTitle"": ""BookMyShow"", ""child"": ""25% discount""}, {""mainTitle"": ""INOX"", ""child"": ""25% discount""}]","[""25% discount"", ""25% discount""]",,,,savesage.club,https://savesage.club/credit-card/icici-hpcl-super-saver
ICICI Platinum Chip credit card,ICICI Bank,ICICI,,"[""Catalogue Products""]",0,,,1% to 3%,"[{""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Insurance""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Government""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Skill Based Gaming""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],[],,,,[],[],,,,savesage.club,https://savesage.club/credit-card/icici-platinum-chip
ICICI Emirates Skywards Sapphiro credit card,ICICI Bank,ICICI,,"[""Travel Booking"", ""Hotel Transfer""]",5000,,,0.5% to 1%,"[{""child"": ""Earn 1.5 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 18 Reward Points per ₹100 spent"", ""name"": ""Hotels via iShop""}, {""child"": ""Earn 9 Reward Points per ₹100 spent"", ""name"": ""Flights via iShop""}, {""child"": ""Earn 9 Reward Points per ₹100 spent"", ""name"": ""Vouchers via iShop""}, {""child"": ""Earn 9 Reward Points per ₹100 spent"", ""name"": ""Bus via iShop""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Skill Based Gaming""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""STATEMENT"", ""benefits"": ""Get 5,000 Skywards Miles and Emirates Skywards Silver Tier Membership"", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 1, ""cycleType"": ""STATEMENT"", ""benefits"": ""Get 5000 Skywards Miles on annual renewal"", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 3, ""spent"": 500000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Emirates Skywards Gold Tier membership."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""Spend ₹75k in previous calendar quarter.""]}, {""maintitle"": ""International lounge"", ""limit"": [""2 per year""], ""eligibility"": [""No explicit spend condition""]}, {""maintitle"": ""Airport spa"", ""limit"": [""2 per year""], ""eligibility"": [""Spend ₹75k in previous calendar quarter.""]}]",,,,"[{""mainTitle"": ""BookMyShow"", ""child"": ""Buy One Get One""}]","[""Buy One Get One""]",,,,savesage.club,https://savesage.club/credit-card/icici-emirates-skywards-sapphiro
ICICI Emirates Skywards Rubyx credit card,ICICI Bank,ICICI,,"[""Airline Transfer"", ""Travel Booking"", ""Hotel Transfer""]",1000,,,1% to 1.5%,"[{""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 12 Reward Points per ₹100 spent"", ""name"": ""Hotels via iShop""}, {""child"": ""Earn 6 Reward Points per ₹100 spent"", ""name"": ""Vouchers via iShop""}, {""child"": ""Earn 6 Reward Points per ₹100 spent"", ""name"": ""Flights via iShop""}, {""child"": ""Earn 6 Reward Points per ₹100 spent"", ""name"": ""Bus via iShop""}, {""child"": "" No Reward Points on this category."", ""name"": ""Skill Based Gaming""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],"[{""maintitle"": ""Domestic lounge"", ""limit"": [""1 per quarter""], ""eligibility"": [""Spend ₹75k in previous calendar quarter.""]}]",,,,"[{""mainTitle"": ""BookMyShow"", ""child"": ""25% Discount Upto Rs 100""}]","[""25% Discount Upto Rs 100""]",,,,savesage.club,https://savesage.club/credit-card/icici-emirates-skywards-rubyx
ICICI Chennai Super Kings credit card,ICICI Bank,ICICI,,"[""Brand Wallet""]",500,,,0.5% to 1%,"[{""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""CSK Match Day""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Skill Based Gaming""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 150000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""4 per quarter""], ""eligibility"": [""Spend ₹75k in previous calendar quarter.""]}]",,,,"[{""mainTitle"": ""BookMyShow"", ""child"": ""25% Discount Upto Rs 100 on Movie Tickets.""}, {""mainTitle"": ""Chennai Super Kings"", ""child"": ""Memorabilia Autographed by the Team.""}]","[""25% Discount Upto Rs 100 on Movie Tickets."", ""Memorabilia Autographed by the Team.""]",,,,savesage.club,https://savesage.club/credit-card/icici-chennai-super-kings
ICICI HPCL Coral credit card,ICICI Bank,ICICI,,"[""Travel Booking"", ""Hotel Transfer""]",199,,,1% to 2%,"[{""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 6 Reward Points per ₹100 spent"", ""name"": ""HPCL""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel (Other than HPCL)""}, {""child"": "" No Reward Points on this category."", ""name"": ""Skill Based Gaming""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 50000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]",[],,,,"[{""mainTitle"": ""BookMyShow"", ""child"": ""25% Discount Upto Rs 100""}]","[""25% Discount Upto Rs 100""]",,,,savesage.club,https://savesage.club/credit-card/icici-hpcl-coral
ICICI Parakram Select credit card,ICICI Bank,ICICI,,[],0,,,NA,"[{""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Canteen Stores""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Grocery""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""EMI""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Skill Based Gaming""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],"[{""maintitle"": ""Railway lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""Spend ₹75k in previous calendar quarter.""]}, {""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""Spend ₹75k in previous calendar quarter.""]}]",,,,"[{""mainTitle"": ""Golf"", ""child"": ""4 Golf Rounds""}, {""mainTitle"": ""Insurance"", ""child"": ""Personal Accident Insurance""}, {""mainTitle"": ""Insurance"", ""child"": ""Air Accident Cover of Rs 20 Lakh.""}]","[""4 Golf Rounds"", ""Personal Accident Insurance"", ""Air Accident Cover of Rs 20 Lakh.""]",,,,savesage.club,https://savesage.club/credit-card/icici-parakram-select
ICICI Parakram credit card,ICICI Bank,ICICI,,[],0,,,NA,"[{""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Grocery""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Canteen Stores""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Insurance""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Skill Based Gaming""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],"[{""maintitle"": ""Railway lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""Complimentary Lounges can be availed upon spending at least ₹5000 per quarter""]}]",,,,"[{""mainTitle"": ""Insurance"", ""child"": ""Personal Accident Insurance""}, {""mainTitle"": ""Insurance"", ""child"": ""Air Accident Cover of Rs 20 Lakhs.""}]","[""Personal Accident Insurance"", ""Air Accident Cover of Rs 20 Lakhs.""]",,,,savesage.club,https://savesage.club/credit-card/icici-parakram
ICICI Intermiles Sapphiro (Visa) credit card,ICICI Bank,ICICI,Visa,"[""Catalogue Products"", ""Experience"", ""Travel Booking"", ""Hotel Transfer""]",5000,,,0.5% to 1%,"[{""child"": ""Earn 4 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 8 Reward Points per ₹100 spent"", ""name"": ""Intermiles""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""International""}, {""child"": ""Earn 4 Reward Points per ₹100 spent"", ""name"": ""EMI""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Skill Based Gaming""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 60000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Flight Discount voucher worth ₹500.Hotel Discount voucher worth ₹1000."", ""milestoneType"": ""QUARTER""}]","[{""maintitle"": ""International lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""Spend ₹5k in the previous calendar quarter.""]}, {""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""Spend ₹75k in previous calendar quarter.""]}, {""maintitle"": ""Airport spa"", ""limit"": [""2 per year""], ""eligibility"": [""Spend ₹5k in the previous calendar quarter.""]}]",,,,"[{""mainTitle"": ""BookMyShow"", ""child"": ""Buy 1 Ticket and Get Upto Rs 500 Off on the 2nd Ticket.""}, {""mainTitle"": ""Concierge"", ""child"": ""I-Assist.""}, {""mainTitle"": ""Golf"", ""child"": ""1 Golf Round""}, {""mainTitle"": ""Intermiles"", ""child"": ""Hotel Discount Voucher""}]","[""Buy 1 Ticket and Get Upto Rs 500 Off on the 2nd Ticket."", ""I-Assist."", ""1 Golf Round"", ""Hotel Discount Voucher""]",,,,savesage.club,https://savesage.club/credit-card/icici-intermiles-sapphiro-visa
ICICI Intermiles Sapphiro (Amex) credit card,ICICI Bank,ICICI,Amex,[],5000,,,NA,"[{""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Intermiles""}, {""child"": ""Earn 7 Reward Points per ₹100 spent"", ""name"": ""International""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""EMI""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Skill Based Gaming""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 60000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Flight Discount voucher worth ₹500.Hotel Discount voucher worth ₹1000."", ""milestoneType"": ""QUARTER""}]","[{""maintitle"": ""International lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""Spend ₹5k in the previous calendar quarter""]}, {""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""Spend ₹75k in previous calendar quarter.""]}, {""maintitle"": ""Airport spa"", ""limit"": [""2 per year""], ""eligibility"": [""N/A""]}]",,,,"[{""mainTitle"": ""BookMyShow"", ""child"": ""Buy 1 Ticket and Get Upto Rs 500 Off on the 2nd Ticket.""}, {""mainTitle"": ""Concierge"", ""child"": ""I-Assist.""}, {""mainTitle"": ""Golf"", ""child"": ""1 Golf Round""}, {""mainTitle"": ""Intermiles"", ""child"": ""Flight Discount Voucher worth Rs 750.""}, {""mainTitle"": ""Intermiles"", ""child"": ""Hotel Discount Voucher Worth Rs 1500.""}, {""mainTitle"": ""Intermiles"", ""child"": ""Flight Discount Voucher""}]","[""Buy 1 Ticket and Get Upto Rs 500 Off on the 2nd Ticket."", ""I-Assist."", ""1 Golf Round"", ""Flight Discount Voucher worth Rs 750."", ""Hotel Discount Voucher Worth Rs 1500."", ""Flight Discount Voucher""]",,,,savesage.club,https://savesage.club/credit-card/icici-intermiles-sapphiro-amex
ICICI Intermiles Rubyx (Visa) credit card,ICICI Bank,ICICI,Visa,"[""Catalogue Products""]",2500,,,0.25% to 0.5%,"[{""child"": ""Earn 3 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 6 Reward Points per ₹100 spent"", ""name"": ""Intermiles""}, {""child"": ""Earn 4 Reward Points per ₹100 spent"", ""name"": ""International""}, {""child"": ""Earn 3 Reward Points per ₹100 spent"", ""name"": ""EMI""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Skill Based Gaming""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],"[{""maintitle"": ""Domestic lounge"", ""limit"": [""1 per quarter""], ""eligibility"": [""Spend ₹5k in the previous calendar quarter.""]}]",,,,"[{""mainTitle"": ""BookMyShow"", ""child"": ""25% discount""}, {""mainTitle"": ""Concierge"", ""child"": ""I-Assist""}, {""mainTitle"": ""Intermiles"", ""child"": ""Hotel Discount Voucher Worth Rs 1,000.""}, {""mainTitle"": ""Intermiles"", ""child"": ""5% Discount on Flight Bookings.""}]","[""25% discount"", ""I-Assist"", ""Hotel Discount Voucher Worth Rs 1,000."", ""5% Discount on Flight Bookings.""]",,,,savesage.club,https://savesage.club/credit-card/icici-intermiles-rubyx-visa
ICICI Intermiles Rubyx (Amex) credit card,ICICI Bank,ICICI,Amex,"[""Catalogue Products"", ""Cashback""]",2500,,,0.25% to 0.5%,"[{""child"": ""Earn 4 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Intermiles (Etihad)""}, {""child"": ""Earn 8 Reward Points per ₹100 spent"", ""name"": ""Intermiles""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""International""}, {""child"": ""Earn 4 Reward Points per ₹100 spent"", ""name"": ""EMI""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Skill Based Gaming""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],"[{""maintitle"": ""Domestic lounge"", ""limit"": [""1 per quarter""], ""eligibility"": [""Spend ₹75k in previous calendar quarter.""]}]",,,,"[{""mainTitle"": ""BookMyShow"", ""child"": ""25% discount on the purchase of 2 tickets per transaction""}, {""mainTitle"": ""Concierge"", ""child"": ""I-Assist""}, {""mainTitle"": ""Intermiles"", ""child"": ""Hotel Discount Voucher""}, {""mainTitle"": ""Intermiles"", ""child"": ""5% Discount on Flight Bookings""}]","[""25% discount on the purchase of 2 tickets per transaction"", ""I-Assist"", ""Hotel Discount Voucher"", ""5% Discount on Flight Bookings""]",,,,savesage.club,https://savesage.club/credit-card/icici-intermiles-rubyx-amex
ICICI Intermiles Coral (Amex) credit card,ICICI Bank,ICICI,Amex,"[""Brand Wallet""]",1250,,,0.25% to 0.5%,"[{""child"": ""Earn 3 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 7.5 Reward Points per ₹100 spent"", ""name"": ""Intermiles (Etihad)""}, {""child"": ""Earn 6 Reward Points per ₹100 spent"", ""name"": ""Online""}, {""child"": ""Earn 3 Reward Points per ₹100 spent"", ""name"": ""EMI""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Skill Based Gaming""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],"[{""maintitle"": ""Domestic lounge"", ""limit"": [""1 per quarter""], ""eligibility"": [""Spend ₹75k in previous calendar quarter.""]}]",,,,"[{""mainTitle"": ""BookMyShow"", ""child"": ""25% Discount""}, {""mainTitle"": ""Intermiles"", ""child"": ""Flight Discount Voucher""}, {""mainTitle"": ""Intermiles"", ""child"": ""Hotel Discount Voucher""}]","[""25% Discount"", ""Flight Discount Voucher"", ""Hotel Discount Voucher""]",,,,savesage.club,https://savesage.club/credit-card/icici-intermiles-coral-amex
